t,v,y
7.3966,-46.280501636682004,18.516013093459737
7.3967,-46.28092312777722,18.51138502222147
7.396800000000001,-46.281344613603835,18.506756908834358
7.3969000000000005,-46.28176609416191,18.502128753298926
7.397,-46.28218756945151,18.4975005556157
7.3971,-46.282609039472696,18.49287231578521
7.397200000000001,-46.28303050422554,18.48824403380798
7.3973,-46.283451963710114,18.48361570968454
7.3974,-46.28387341792647,18.47898734341541
7.3975,-46.28429486687469,18.474358935001128
7.397600000000001,-46.28471631055483,18.469730484442213
7.3977,-46.28513774896695,18.465101991739193
7.3978,-46.28555918211113,18.460473456892593
7.3979,-46.285980609987426,18.455844879902944
7.398000000000001,-46.2864020325959,18.45121626077077
7.3981,-46.286823449936634,18.4465875994966
7.3982,-46.28724486200968,18.44195889608096
7.398300000000001,-46.28766626881511,18.437330150524375
7.3984000000000005,-46.288087670352986,18.432701362827373
7.3985,-46.28850906662338,18.42807253299048
7.3986,-46.28893045762634,18.423443661014225
7.398700000000001,-46.289351843361956,18.41881474689913
7.3988000000000005,-46.28977322383028,18.41418579064573
7.3989,-46.29019459903138,18.40955679225454
7.399,-46.29061596896533,18.4049277517261
7.399100000000001,-46.29103733363218,18.400298669060927
7.3992,-46.29145869303201,18.39566954425955
7.3993,-46.29188004716488,18.391040377322497
7.3994,-46.29230139603086,18.386411168250294
7.399500000000001,-46.29272273963,18.38178191704347
7.3996,-46.29314407796239,18.377152623702546
7.3997,-46.29356541102808,18.372523288228052
7.3998,-46.29398673882714,18.367893910620516
7.399900000000001,-46.29440806135963,18.363264490880464
7.4,-46.29482937862563,18.358635029008422
7.4001,-46.29525069062519,18.354005525004915
7.400200000000001,-46.29567199735838,18.349375978870473
7.4003000000000005,-46.29609329882528,18.34474639060562
7.4004,-46.29651459502593,18.340116760210886
7.4005,-46.29693588596042,18.335487087686793
7.400600000000001,-46.29735717162881,18.33085737303387
7.4007000000000005,-46.29777845203116,18.32622761625264
7.4008,-46.298199727167535,18.321597817343637
7.4009,-46.298620997038,18.31696797630738
7.401000000000001,-46.299042261642626,18.312338093144405
7.4011000000000005,-46.299463520981476,18.30770816785523
7.4012,-46.29988477505462,18.303078200440382
7.4013,-46.30030602386212,18.29844819090039
7.401400000000001,-46.30072726740404,18.293818139235785
7.4015,-46.30114850568045,18.289188045447087
